,Goal,Target,Indicator_ref,regionCode,regionName,avg_n_countries_available,avg_median_max_year,avg_median_n_years,avg_median_n_timeSeries,avg_n_dimensions,avg_median_values_per_dim,mean_data_for_female,n_countries_total
1449,'7,'7.3,7.3.1,1,World,189.0,2017.0,18.0,1.0,0.0,,,194
1450,'7,'7.3,7.3.1,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
1451,'7,'7.3,7.3.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
1452,'7,'7.3,7.3.1,202,Sub-Saharan Africa,47.0,2017.0,18.0,1.0,0.0,,,48
1453,'7,'7.3,7.3.1,419,Latin America and the Caribbean,33.0,2017.0,18.0,1.0,0.0,,,33
1454,'7,'7.3,7.3.1,513,Europe and Northern America,41.0,2017.0,18.0,1.0,0.0,,,45
1455,'7,'7.3,7.3.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
1456,'7,'7.3,7.3.1,747,Northern Africa and Western Asia,24.0,2017.0,18.0,1.0,0.0,,,24
1457,'7,'7.3,7.3.1,753,Eastern and South-Eastern Asia,16.0,2017.0,18.0,1.0,0.0,,,16
1458,'7,'7.a,7.a.1,1,World,133.0,2017.0,12.0,1.0,0.0,,,194
1459,'7,'7.a,7.a.1,53,Australia and New Zealand,0.0,,,,,,,2
1460,'7,'7.a,7.a.1,62,Central and Southern Asia,14.0,2017.0,15.5,1.0,0.0,,,14
1461,'7,'7.a,7.a.1,202,Sub-Saharan Africa,48.0,2017.0,11.5,1.0,0.0,,,48
1462,'7,'7.a,7.a.1,419,Latin America and the Caribbean,32.0,2017.0,12.0,1.0,0.0,,,33
1463,'7,'7.a,7.a.1,513,Europe and Northern America,0.0,,,,,,,45
1464,'7,'7.a,7.a.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,8.5,1.0,0.0,,,12
1465,'7,'7.a,7.a.1,747,Northern Africa and Western Asia,15.0,2017.0,14.0,1.0,0.0,,,24
1466,'7,'7.a,7.a.1,753,Eastern and South-Eastern Asia,12.0,2017.0,16.0,1.0,0.0,,,16
1467,'8,'8.1,8.1.1,1,World,194.0,2018.0,19.0,1.0,0.0,,,194
1468,'8,'8.1,8.1.1,53,Australia and New Zealand,2.0,2018.0,19.0,1.0,0.0,,,2
1469,'8,'8.1,8.1.1,62,Central and Southern Asia,14.0,2018.0,19.0,1.0,0.0,,,14
1470,'8,'8.1,8.1.1,202,Sub-Saharan Africa,48.0,2018.0,19.0,1.0,0.0,,,48
1471,'8,'8.1,8.1.1,419,Latin America and the Caribbean,33.0,2018.0,19.0,1.0,0.0,,,33
1472,'8,'8.1,8.1.1,513,Europe and Northern America,45.0,2018.0,19.0,1.0,0.0,,,45
1473,'8,'8.1,8.1.1,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,1.0,0.0,,,12
1474,'8,'8.1,8.1.1,747,Northern Africa and Western Asia,24.0,2018.0,19.0,1.0,0.0,,,24
1475,'8,'8.1,8.1.1,753,Eastern and South-Eastern Asia,16.0,2018.0,19.0,1.0,0.0,,,16
1476,'8,'8.10,8.10.1,1,World,178.0,2018.0,15.0,1.0,2.0,1.0,0.0,194
1477,'8,'8.10,8.10.1,53,Australia and New Zealand,2.0,2018.0,15.0,1.0,2.0,1.0,0.0,2
1478,'8,'8.10,8.10.1,62,Central and Southern Asia,13.0,2018.0,15.0,1.0,2.0,1.0,0.0,14
1479,'8,'8.10,8.10.1,202,Sub-Saharan Africa,44.5,2018.0,14.25,1.0,2.0,1.0,0.0,48
1480,'8,'8.10,8.10.1,419,Latin America and the Caribbean,32.0,2018.0,15.0,1.0,2.0,1.0,0.0,33
1481,'8,'8.10,8.10.1,513,Europe and Northern America,41.0,2018.0,15.0,1.0,2.0,1.0,0.0,45
1482,'8,'8.10,8.10.1,543,Oceania (excluding Australia and New Zealand),9.5,2018.0,15.0,1.0,2.0,1.0,0.0,12
1483,'8,'8.10,8.10.1,747,Northern Africa and Western Asia,21.0,2018.0,15.0,1.0,2.0,1.0,0.0,24
1484,'8,'8.10,8.10.1,753,Eastern and South-Eastern Asia,15.0,2018.0,15.0,1.0,2.0,1.0,0.0,16
1485,'8,'8.10,8.10.2,1,World,155.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,194
1486,'8,'8.10,8.10.2,53,Australia and New Zealand,2.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,2
1487,'8,'8.10,8.10.2,62,Central and Southern Asia,13.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,14
1488,'8,'8.10,8.10.2,202,Sub-Saharan Africa,41.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,48
1489,'8,'8.10,8.10.2,419,Latin America and the Caribbean,22.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,33
1490,'8,'8.10,8.10.2,513,Europe and Northern America,40.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,45
1491,'8,'8.10,8.10.2,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1492,'8,'8.10,8.10.2,747,Northern Africa and Western Asia,24.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,24
1493,'8,'8.10,8.10.2,753,Eastern and South-Eastern Asia,13.0,2017.0,3.0,3.0,2.0,1.7320508075688772,1.0,16
1494,'8,'8.2,8.2.1,1,World,179.0,2019.0,20.0,1.0,0.0,,,194
1495,'8,'8.2,8.2.1,53,Australia and New Zealand,2.0,2019.0,20.0,1.0,0.0,,,2
1496,'8,'8.2,8.2.1,62,Central and Southern Asia,14.0,2019.0,20.0,1.0,0.0,,,14
1497,'8,'8.2,8.2.1,202,Sub-Saharan Africa,47.0,2019.0,20.0,1.0,0.0,,,48
1498,'8,'8.2,8.2.1,419,Latin America and the Caribbean,29.0,2019.0,20.0,1.0,0.0,,,33
1499,'8,'8.2,8.2.1,513,Europe and Northern America,41.0,2019.0,20.0,1.0,0.0,,,45
1500,'8,'8.2,8.2.1,543,Oceania (excluding Australia and New Zealand),6.0,2019.0,20.0,1.0,0.0,,,12
1501,'8,'8.2,8.2.1,747,Northern Africa and Western Asia,24.0,2019.0,20.0,1.0,0.0,,,24
1502,'8,'8.2,8.2.1,753,Eastern and South-Eastern Asia,16.0,2019.0,20.0,1.0,0.0,,,16
1503,'8,'8.3,8.3.1,1,World,69.0,2017.0,3.0,9.0,2.0,3.0,1.0,194
1504,'8,'8.3,8.3.1,53,Australia and New Zealand,0.0,,,,,,,2
1505,'8,'8.3,8.3.1,62,Central and Southern Asia,6.0,2017.0,3.0,9.0,2.0,3.0,1.0,14
1506,'8,'8.3,8.3.1,202,Sub-Saharan Africa,26.0,2014.5,1.0,9.0,2.0,3.0,1.0,48
1507,'8,'8.3,8.3.1,419,Latin America and the Caribbean,19.0,2017.0,9.0,9.0,2.0,3.0,1.0,33
1508,'8,'8.3,8.3.1,513,Europe and Northern America,3.0,2018.0,11.0,9.0,2.0,3.0,1.0,45
1509,'8,'8.3,8.3.1,543,Oceania (excluding Australia and New Zealand),1.0,2017.0,2.0,9.0,2.0,3.0,1.0,12
1510,'8,'8.3,8.3.1,747,Northern Africa and Western Asia,5.0,2017.0,9.0,9.0,2.0,3.0,1.0,24
1511,'8,'8.3,8.3.1,753,Eastern and South-Eastern Asia,9.0,2018.0,3.0,9.0,2.0,3.0,1.0,16
1512,'8,'8.4,8.4.1,1,World,0.0,,,,,,,194
1513,'8,'8.4,8.4.1,53,Australia and New Zealand,0.0,,,,,,,2
1514,'8,'8.4,8.4.1,62,Central and Southern Asia,0.0,,,,,,,14
1515,'8,'8.4,8.4.1,202,Sub-Saharan Africa,0.0,,,,,,,48
1516,'8,'8.4,8.4.1,419,Latin America and the Caribbean,0.0,,,,,,,33
1517,'8,'8.4,8.4.1,513,Europe and Northern America,0.0,,,,,,,45
1518,'8,'8.4,8.4.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1519,'8,'8.4,8.4.1,747,Northern Africa and Western Asia,0.0,,,,,,,24
1520,'8,'8.4,8.4.1,753,Eastern and South-Eastern Asia,0.0,,,,,,,16
1521,'8,'8.4,8.4.2,1,World,185.0,2016.6666666666667,17.666666666666668,16.0,1.0,16.0,0.0,194
1522,'8,'8.4,8.4.2,53,Australia and New Zealand,2.0,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,2
1523,'8,'8.4,8.4.2,62,Central and Southern Asia,14.0,2016.6666666666667,17.666666666666668,16.0,1.0,16.0,0.0,14
1524,'8,'8.4,8.4.2,202,Sub-Saharan Africa,48.0,2016.6666666666667,17.666666666666668,15.0,1.0,15.0,0.0,48
1525,'8,'8.4,8.4.2,419,Latin America and the Caribbean,30.0,2016.6666666666667,17.666666666666668,16.0,1.0,16.0,0.0,33
1526,'8,'8.4,8.4.2,513,Europe and Northern America,41.0,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,45
1527,'8,'8.4,8.4.2,543,Oceania (excluding Australia and New Zealand),11.0,2016.6666666666667,17.666666666666668,13.0,1.0,13.0,0.0,12
1528,'8,'8.4,8.4.2,747,Northern Africa and Western Asia,23.0,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,24
1529,'8,'8.4,8.4.2,753,Eastern and South-Eastern Asia,16.0,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,16
1530,'8,'8.5,8.5.1,1,World,64.0,2014.0,2.0,30.0,2.0,5.477225575051661,0.984375,194
1531,'8,'8.5,8.5.1,53,Australia and New Zealand,0.0,,,,,,,2
1532,'8,'8.5,8.5.1,62,Central and Southern Asia,1.0,2018.0,3.0,36.0,2.0,6.0,1.0,14
1533,'8,'8.5,8.5.1,202,Sub-Saharan Africa,0.0,,,,,,,48
1534,'8,'8.5,8.5.1,419,Latin America and the Caribbean,21.0,2014.0,8.0,3.0,2.0,1.7320508075688772,1.0,33
1535,'8,'8.5,8.5.1,513,Europe and Northern America,34.0,2014.0,2.0,45.0,2.0,6.674234614174767,0.9705882352941176,45
1536,'8,'8.5,8.5.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1537,'8,'8.5,8.5.1,747,Northern Africa and Western Asia,3.0,2014.0,2.0,33.0,2.0,5.744562646538029,1.0,24
1538,'8,'8.5,8.5.1,753,Eastern and South-Eastern Asia,5.0,2017.0,2.0,30.0,2.0,5.477225575051661,1.0,16
1539,'8,'8.5,8.5.2,1,World,119.5,2016.0,5.5,9.0,2.0,3.0,0.9662429378531073,194
1540,'8,'8.5,8.5.2,53,Australia and New Zealand,1.5,2018.0,10.5,9.0,2.0,3.0,1.0,2
1541,'8,'8.5,8.5.2,62,Central and Southern Asia,6.5,2017.0,10.0,9.0,2.0,3.0,1.0,14
1542,'8,'8.5,8.5.2,202,Sub-Saharan Africa,27.5,2014.25,1.5,9.0,2.0,3.0,0.9642857142857143,48
1543,'8,'8.5,8.5.2,419,Latin America and the Caribbean,17.0,2017.5,9.0,9.0,2.0,3.0,0.9838709677419355,33
1544,'8,'8.5,8.5.2,513,Europe and Northern America,36.0,2015.0,10.0,9.0,2.0,3.0,1.0,45
1545,'8,'8.5,8.5.2,543,Oceania (excluding Australia and New Zealand),7.0,2013.75,1.0,9.0,2.0,3.0,0.9166666666666667,12
1546,'8,'8.5,8.5.2,747,Northern Africa and Western Asia,14.5,2017.0,8.0,9.0,2.0,3.0,1.0,24
1547,'8,'8.5,8.5.2,753,Eastern and South-Eastern Asia,9.5,2017.0,8.0,8.5,2.0,2.914213562373095,0.8,16
1548,'8,'8.6,8.6.1,1,World,149.0,2017.0,7.0,3.0,2.0,1.7320508075688772,0.9932885906040269,194
1549,'8,'8.6,8.6.1,53,Australia and New Zealand,2.0,2017.5,11.5,4.5,2.0,2.0907702751760278,1.0,2
1550,'8,'8.6,8.6.1,62,Central and Southern Asia,11.0,2017.0,6.0,3.0,2.0,1.7320508075688772,0.9090909090909091,14
1551,'8,'8.6,8.6.1,202,Sub-Saharan Africa,34.0,2015.0,2.0,3.0,2.0,1.7320508075688772,1.0,48
1552,'8,'8.6,8.6.1,419,Latin America and the Caribbean,22.0,2017.5,11.5,3.0,2.0,1.7320508075688772,1.0,33
1553,'8,'8.6,8.6.1,513,Europe and Northern America,41.0,2018.0,16.0,3.0,2.0,1.7320508075688772,1.0,45
1554,'8,'8.6,8.6.1,543,Oceania (excluding Australia and New Zealand),10.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,12
1555,'8,'8.6,8.6.1,747,Northern Africa and Western Asia,16.0,2017.0,6.5,3.0,2.0,1.7320508075688772,1.0,24
1556,'8,'8.6,8.6.1,753,Eastern and South-Eastern Asia,13.0,2018.0,9.0,3.0,2.0,1.7320508075688772,1.0,16
1557,'8,'8.7,8.7.1,1,World,87.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,194
1558,'8,'8.7,8.7.1,53,Australia and New Zealand,0.0,,,,,,,2
1559,'8,'8.7,8.7.1,62,Central and Southern Asia,7.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,14
1560,'8,'8.7,8.7.1,202,Sub-Saharan Africa,35.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,48
1561,'8,'8.7,8.7.1,419,Latin America and the Caribbean,21.5,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,33
1562,'8,'8.7,8.7.1,513,Europe and Northern America,6.0,2012.0,1.0,3.0,2.0,1.7320508075688772,1.0,45
1563,'8,'8.7,8.7.1,543,Oceania (excluding Australia and New Zealand),2.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,12
1564,'8,'8.7,8.7.1,747,Northern Africa and Western Asia,9.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,24
1565,'8,'8.7,8.7.1,753,Eastern and South-Eastern Asia,6.5,2015.5,1.0,3.0,2.0,1.7320508075688772,1.0,16
1566,'8,'8.8,8.8.1,1,World,85.5,2015.5,11.0,3.0,2.0,1.7320508075688772,0.7193570451436389,194
1567,'8,'8.8,8.8.1,53,Australia and New Zealand,2.0,2016.0,9.5,2.5,2.0,1.549038105676658,0.75,2
1568,'8,'8.8,8.8.1,62,Central and Southern Asia,6.0,2016.75,10.5,3.0,2.0,1.7320508075688772,0.75,14
1569,'8,'8.8,8.8.1,202,Sub-Saharan Africa,6.0,2007.75,3.0,1.0,2.0,1.0,0.3333333333333333,48
1570,'8,'8.8,8.8.1,419,Latin America and the Caribbean,16.0,2015.0,5.5,3.0,2.0,1.7320508075688772,0.625,33
1571,'8,'8.8,8.8.1,513,Europe and Northern America,36.0,2015.0,15.5,11.75,2.0,3.4272324089421655,0.9583333333333333,45
1572,'8,'8.8,8.8.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1573,'8,'8.8,8.8.1,747,Northern Africa and Western Asia,12.0,2015.5,7.0,3.0,2.0,1.7320508075688772,0.5833333333333334,24
1574,'8,'8.8,8.8.1,753,Eastern and South-Eastern Asia,7.5,2018.0,9.75,1.0,2.0,1.0,0.26785714285714285,16
1575,'8,'8.8,8.8.2,1,World,136.0,2017.0,3.0,1.0,0.0,,,194
1576,'8,'8.8,8.8.2,53,Australia and New Zealand,1.0,2017.0,3.0,1.0,0.0,,,2
1577,'8,'8.8,8.8.2,62,Central and Southern Asia,6.0,2017.0,3.0,1.0,0.0,,,14
1578,'8,'8.8,8.8.2,202,Sub-Saharan Africa,33.0,2017.0,3.0,1.0,0.0,,,48
1579,'8,'8.8,8.8.2,419,Latin America and the Caribbean,32.0,2017.0,3.0,1.0,0.0,,,33
1580,'8,'8.8,8.8.2,513,Europe and Northern America,40.0,2017.0,3.0,1.0,0.0,,,45
1581,'8,'8.8,8.8.2,543,Oceania (excluding Australia and New Zealand),6.0,2017.0,3.0,1.0,0.0,,,12
1582,'8,'8.8,8.8.2,747,Northern Africa and Western Asia,12.0,2017.0,3.0,1.0,0.0,,,24
1583,'8,'8.8,8.8.2,753,Eastern and South-Eastern Asia,6.0,2017.0,3.0,1.0,0.0,,,16
1584,'8,'8.9,8.9.1,1,World,66.0,2017.0,9.0,1.0,0.0,,,194
1585,'8,'8.9,8.9.1,53,Australia and New Zealand,2.0,2017.5,10.5,1.0,0.0,,,2
1586,'8,'8.9,8.9.1,62,Central and Southern Asia,2.0,2014.5,7.0,1.0,0.0,,,14
1587,'8,'8.9,8.9.1,202,Sub-Saharan Africa,5.0,2018.0,7.0,1.0,0.0,,,48
1588,'8,'8.9,8.9.1,419,Latin America and the Caribbean,10.0,2017.0,9.5,1.0,0.0,,,33
1589,'8,'8.9,8.9.1,513,Europe and Northern America,31.0,2017.0,9.0,1.0,0.0,,,45
1590,'8,'8.9,8.9.1,543,Oceania (excluding Australia and New Zealand),1.0,2014.0,7.0,1.0,0.0,,,12
1591,'8,'8.9,8.9.1,747,Northern Africa and Western Asia,8.0,2018.0,10.5,1.0,0.0,,,24
1592,'8,'8.9,8.9.1,753,Eastern and South-Eastern Asia,7.0,2017.0,10.0,1.0,0.0,,,16
1593,'8,'8.a,8.a.1,1,World,84.0,2017.0,12.5,1.0,0.0,,,194
1594,'8,'8.a,8.a.1,53,Australia and New Zealand,1.0,2017.0,12.5,1.0,0.0,,,2
1595,'8,'8.a,8.a.1,62,Central and Southern Asia,7.0,2017.0,12.5,1.0,0.0,,,14
1596,'8,'8.a,8.a.1,202,Sub-Saharan Africa,24.0,2017.0,12.5,1.0,0.0,,,48
1597,'8,'8.a,8.a.1,419,Latin America and the Caribbean,14.5,2017.0,12.5,1.0,0.0,,,33
1598,'8,'8.a,8.a.1,513,Europe and Northern America,16.5,2017.0,12.5,1.0,0.0,,,45
1599,'8,'8.a,8.a.1,543,Oceania (excluding Australia and New Zealand),6.0,2017.0,12.5,1.0,0.0,,,12
1600,'8,'8.a,8.a.1,747,Northern Africa and Western Asia,8.0,2017.0,12.5,1.0,0.0,,,24
1601,'8,'8.a,8.a.1,753,Eastern and South-Eastern Asia,7.0,2017.0,12.375,1.0,0.0,,,16
1602,'8,'8.b,8.b.1,1,World,101.0,2019.0,1.0,1.0,0.0,,,194
1603,'8,'8.b,8.b.1,53,Australia and New Zealand,2.0,2019.0,1.0,1.0,0.0,,,2
1604,'8,'8.b,8.b.1,62,Central and Southern Asia,9.0,2019.0,1.0,1.0,0.0,,,14
1605,'8,'8.b,8.b.1,202,Sub-Saharan Africa,31.0,2019.0,1.0,1.0,0.0,,,48
1606,'8,'8.b,8.b.1,419,Latin America and the Caribbean,19.0,2019.0,1.0,1.0,0.0,,,33
1607,'8,'8.b,8.b.1,513,Europe and Northern America,20.0,2019.0,1.0,1.0,0.0,,,45
1608,'8,'8.b,8.b.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1609,'8,'8.b,8.b.1,747,Northern Africa and Western Asia,11.0,2019.0,1.0,1.0,0.0,,,24
1610,'8,'8.b,8.b.1,753,Eastern and South-Eastern Asia,9.0,2019.0,1.0,1.0,0.0,,,16
1611,'9,'9.1,9.1.2,1,World,129.0,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,194
1612,'9,'9.1,9.1.2,53,Australia and New Zealand,1.5,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,2
1613,'9,'9.1,9.1.2,62,Central and Southern Asia,8.5,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,14
1614,'9,'9.1,9.1.2,202,Sub-Saharan Africa,30.25,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,48
1615,'9,'9.1,9.1.2,419,Latin America and the Caribbean,24.25,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,33
1616,'9,'9.1,9.1.2,513,Europe and Northern America,29.75,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,45
1617,'9,'9.1,9.1.2,543,Oceania (excluding Australia and New Zealand),6.75,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,12
1618,'9,'9.1,9.1.2,747,Northern Africa and Western Asia,17.0,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,24
1619,'9,'9.1,9.1.2,753,Eastern and South-Eastern Asia,11.0,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,16
1620,'9,'9.2,9.2.1,1,World,192.0,2019.0,20.0,1.0,0.0,,,194
1621,'9,'9.2,9.2.1,53,Australia and New Zealand,2.0,2019.0,20.0,1.0,0.0,,,2
1622,'9,'9.2,9.2.1,62,Central and Southern Asia,14.0,2019.0,20.0,1.0,0.0,,,14
1623,'9,'9.2,9.2.1,202,Sub-Saharan Africa,48.0,2019.0,20.0,1.0,0.0,,,48
1624,'9,'9.2,9.2.1,419,Latin America and the Caribbean,33.0,2019.0,20.0,1.0,0.0,,,33
1625,'9,'9.2,9.2.1,513,Europe and Northern America,45.0,2019.0,20.0,1.0,0.0,,,45
1626,'9,'9.2,9.2.1,543,Oceania (excluding Australia and New Zealand),10.0,2019.0,20.0,1.0,0.0,,,12
1627,'9,'9.2,9.2.1,747,Northern Africa and Western Asia,24.0,2019.0,20.0,1.0,0.0,,,24
1628,'9,'9.2,9.2.1,753,Eastern and South-Eastern Asia,16.0,2019.0,20.0,1.0,0.0,,,16
1629,'9,'9.2,9.2.2,1,World,172.0,2017.0,10.5,1.0,0.0,,,194
1630,'9,'9.2,9.2.2,53,Australia and New Zealand,2.0,2018.0,19.0,1.0,0.0,,,2
1631,'9,'9.2,9.2.2,62,Central and Southern Asia,13.0,2017.0,8.0,1.0,0.0,,,14
1632,'9,'9.2,9.2.2,202,Sub-Saharan Africa,37.0,2014.0,2.0,1.0,0.0,,,48
1633,'9,'9.2,9.2.2,419,Latin America and the Caribbean,31.0,2017.0,16.0,1.0,0.0,,,33
1634,'9,'9.2,9.2.2,513,Europe and Northern America,42.0,2018.0,19.0,1.0,0.0,,,45
1635,'9,'9.2,9.2.2,543,Oceania (excluding Australia and New Zealand),12.0,2013.5,1.0,1.0,0.0,,,12
1636,'9,'9.2,9.2.2,747,Northern Africa and Western Asia,21.0,2017.0,9.0,1.0,0.0,,,24
1637,'9,'9.2,9.2.2,753,Eastern and South-Eastern Asia,14.0,2018.0,13.0,1.0,0.0,,,16
1638,'9,'9.3,9.3.1,1,World,63.0,2017.0,15.0,1.0,0.0,,,194
1639,'9,'9.3,9.3.1,53,Australia and New Zealand,1.0,2016.0,16.0,1.0,0.0,,,2
1640,'9,'9.3,9.3.1,62,Central and Southern Asia,5.0,2016.0,3.0,1.0,0.0,,,14
1641,'9,'9.3,9.3.1,202,Sub-Saharan Africa,0.0,,,,,,,48
1642,'9,'9.3,9.3.1,419,Latin America and the Caribbean,6.0,2016.5,6.5,1.0,0.0,,,33
1643,'9,'9.3,9.3.1,513,Europe and Northern America,37.0,2017.0,18.0,1.0,0.0,,,45
1644,'9,'9.3,9.3.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1645,'9,'9.3,9.3.1,747,Northern Africa and Western Asia,7.0,2017.0,7.0,1.0,0.0,,,24
1646,'9,'9.3,9.3.1,753,Eastern and South-Eastern Asia,7.0,2016.0,9.0,1.0,0.0,,,16
1647,'9,'9.3,9.3.2,1,World,138.0,2014.0,2.0,1.0,0.0,,,194
1648,'9,'9.3,9.3.2,53,Australia and New Zealand,0.0,,,,,,,2
1649,'9,'9.3,9.3.2,62,Central and Southern Asia,11.0,2014.0,2.0,1.0,0.0,,,14
1650,'9,'9.3,9.3.2,202,Sub-Saharan Africa,40.0,2014.0,2.0,1.0,0.0,,,48
1651,'9,'9.3,9.3.2,419,Latin America and the Caribbean,31.0,2010.0,2.0,1.0,0.0,,,33
1652,'9,'9.3,9.3.2,513,Europe and Northern America,24.0,2013.5,2.0,1.0,0.0,,,45
1653,'9,'9.3,9.3.2,543,Oceania (excluding Australia and New Zealand),7.0,2009.0,1.0,1.0,0.0,,,12
1654,'9,'9.3,9.3.2,747,Northern Africa and Western Asia,14.0,2013.0,1.5,1.0,0.0,,,24
1655,'9,'9.3,9.3.2,753,Eastern and South-Eastern Asia,11.0,2015.0,2.0,1.0,0.0,,,16
1656,'9,'9.4,9.4.1,1,World,138.0,2017.0,18.0,1.0,0.0,,,194
1657,'9,'9.4,9.4.1,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
1658,'9,'9.4,9.4.1,62,Central and Southern Asia,11.0,2017.0,18.0,1.0,0.0,,,14
1659,'9,'9.4,9.4.1,202,Sub-Saharan Africa,24.0,2017.0,18.0,1.0,0.0,,,48
1660,'9,'9.4,9.4.1,419,Latin America and the Caribbean,23.0,2017.0,18.0,1.0,0.0,,,33
1661,'9,'9.4,9.4.1,513,Europe and Northern America,41.0,2017.0,18.0,1.0,0.0,,,45
1662,'9,'9.4,9.4.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1663,'9,'9.4,9.4.1,747,Northern Africa and Western Asia,23.0,2017.0,18.0,1.0,0.0,,,24
1664,'9,'9.4,9.4.1,753,Eastern and South-Eastern Asia,14.0,2017.0,18.0,1.0,0.0,,,16
1665,'9,'9.5,9.5.1,1,World,139.0,2017.0,13.0,1.0,0.0,,,194
1666,'9,'9.5,9.5.1,53,Australia and New Zealand,2.0,2015.0,8.5,1.0,0.0,,,2
1667,'9,'9.5,9.5.1,62,Central and Southern Asia,9.0,2017.0,14.0,1.0,0.0,,,14
1668,'9,'9.5,9.5.1,202,Sub-Saharan Africa,29.0,2015.0,3.0,1.0,0.0,,,48
1669,'9,'9.5,9.5.1,419,Latin America and the Caribbean,21.0,2017.0,13.0,1.0,0.0,,,33
1670,'9,'9.5,9.5.1,513,Europe and Northern America,42.0,2017.0,18.0,1.0,0.0,,,45
1671,'9,'9.5,9.5.1,543,Oceania (excluding Australia and New Zealand),1.0,2016.0,1.0,1.0,0.0,,,12
1672,'9,'9.5,9.5.1,747,Northern Africa and Western Asia,21.0,2017.0,9.0,1.0,0.0,,,24
1673,'9,'9.5,9.5.1,753,Eastern and South-Eastern Asia,14.0,2017.0,10.0,1.0,0.0,,,16
1674,'9,'9.5,9.5.2,1,World,128.0,2017.0,9.5,1.0,0.0,,,194
1675,'9,'9.5,9.5.2,53,Australia and New Zealand,2.0,2012.5,7.0,1.0,0.0,,,2
1676,'9,'9.5,9.5.2,62,Central and Southern Asia,7.0,2017.0,8.0,1.0,0.0,,,14
1677,'9,'9.5,9.5.2,202,Sub-Saharan Africa,31.0,2014.0,2.0,1.0,0.0,,,48
1678,'9,'9.5,9.5.2,419,Latin America and the Caribbean,16.0,2017.0,12.5,1.0,0.0,,,33
1679,'9,'9.5,9.5.2,513,Europe and Northern America,41.0,2017.0,18.0,1.0,0.0,,,45
1680,'9,'9.5,9.5.2,543,Oceania (excluding Australia and New Zealand),1.0,2016.0,1.0,1.0,0.0,,,12
1681,'9,'9.5,9.5.2,747,Northern Africa and Western Asia,17.0,2017.0,6.0,1.0,0.0,,,24
1682,'9,'9.5,9.5.2,753,Eastern and South-Eastern Asia,13.0,2017.0,8.0,1.0,0.0,,,16
1683,'9,'9.a,9.a.1,1,World,148.0,2017.0,18.0,1.0,0.0,,,194
1684,'9,'9.a,9.a.1,53,Australia and New Zealand,0.0,,,,,,,2
1685,'9,'9.a,9.a.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
1686,'9,'9.a,9.a.1,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
1687,'9,'9.a,9.a.1,419,Latin America and the Caribbean,32.0,2017.0,18.0,1.0,0.0,,,33
1688,'9,'9.a,9.a.1,513,Europe and Northern America,11.0,2017.0,15.0,1.0,0.0,,,45
