goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfOccupation_code	typeOfOccupation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	ISCO08_2262	Pharmacists	[2008, 2011]	2008	2011	2	PER_10000_POP	Per 10,000 population	G	Global									3.958			5.51								5.51				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCO08_2262	Pharmacists	[2003, 2017]	2003	2017	2	PER_10000_POP	Per 10,000 population	G	Global				6.648														9.248		9.248				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCO08_222	Nursing personnel	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	PER_10000_POP	Per 10,000 population	G	Global											78.779	76.993	77.651	77.49	78.304	79.034	79.155			79.155				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	PER_10000_POP	Per 10,000 population	G	Global											78.779	76.993	77.651	77.49	78.304	79.034	79.155			79.155				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCO08_2261	Dentists	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	PER_10000_POP	Per 10,000 population	G	Global											7.862	8.072	8.84	8.935	9.011	9.018	9.583			9.583				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ISCO08_221	Medical doctors	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	PER_10000_POP	Per 10,000 population	G	Global											39.138	40.284	41.497	42.205	42.646	42.993	43.37			43.37				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCO08_221	Medical doctors	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PER_10000_POP	Per 10,000 population	G	Global											27.643	27.486	27.761	27.997	28.564	29.222	29.234	30.266		30.266				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCO08_2262	Pharmacists	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PER_10000_POP	Per 10,000 population	G	Global											7.364	7.194	7.137	7.013	6.867	6.988	7.052	7.129		7.129				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCO08_2261	Dentists	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PER_10000_POP	Per 10,000 population	G	Global											8.309	8.386	8.283	8.665	8.557	8.929	9.554	9.957		9.957				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCO08_222	Nursing personnel	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PER_10000_POP	Per 10,000 population	G	Global											117.543	119.619	122.539	122.71	123.171	123.346	122.408	123.496		123.496				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PER_10000_POP	Per 10,000 population	G	Global											117.543	119.619	122.539	122.71	123.171	123.346	122.408	123.496		123.496				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
