goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,quantile_code,quantile_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1998,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,Q1,Quintile 1 (poorest),[2009],2009,2009,1,PT,Percentage,G,Global,,,,,,,,,,,50.10712,,,,,,,,50.10712,,,Household and Youth Survey,World Bank,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,_T,Total (national average) or no breakdown,[2009],2009,2009,1,PT,Percentage,G,Global,,,,,,,,,,,36.58894,,,,,,,,36.58894,,,Household and Youth Survey,World Bank,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,Q1,Quintile 1 (poorest),"[2008, 2014]",2008,2014,2,PT,Percentage,G,Global,,,,,,,,,,7.67953,,,,,,1.54962,,,1.54962,,,[2008]: Inquerito Sobre OrĂ§amento Familiar 2008-2009 // [2014]: InquĂŠrito Sobre OrĂ§amento Familiar 2014-2015,[2008]: DirecĂ§ao de Censos e Inqueritos - Instituto Nacional de Estatistica (INE) - Ministry of Planning and Development // [2014]: Instituto Nacional de EstatĂ­stica - Governo de MoĂ§ambique,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,_T,Total (national average) or no breakdown,"[2008, 2014]",2008,2014,2,PT,Percentage,G,Global,,,,,,,,,,5.17386,,,,,,1.58029,,,1.58029,,,[2008]: Inquerito Sobre OrĂ§amento Familiar 2008-2009 // [2014]: InquĂŠrito Sobre OrĂ§amento Familiar 2014-2015,[2008]: DirecĂ§ao de Censos e Inqueritos - Instituto Nacional de Estatistica (INE) - Ministry of Planning and Development // [2014]: Instituto Nacional de EstatĂ­stica - Governo de MoĂ§ambique,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,_T,Total (national average) or no breakdown,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",2008,2014,7,PT,Percentage,G,Global,,,,,,,,,,22.44042,19.59614,23.21633,20.22949,25.04328,24.6327,28.39567,,,28.39567,,,[2008-2012]: Integrated Living Conditions Survey // [2013-2014]: Integrated Living Conditions Survey,National Statistical Service of the Republic of Armenia,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,Q1,Quintile 1 (poorest),"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",2008,2014,7,PT,Percentage,G,Global,,,,,,,,,,34.10233,28.14877,32.78167,27.45092,36.91831,34.41062,40.12105,,,40.12105,,,[2008-2012]: Integrated Living Conditions Survey // [2013-2014]: Integrated Living Conditions Survey,National Statistical Service of the Republic of Armenia,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,Q1,Quintile 1 (poorest),"[2003, 2009]",2003,2009,2,PT,Percentage,G,Global,,,,,19.33993,,,,,,26.0849,,,,,,,,26.0849,,,[2003]: National Household Income and Expenditure Survey 2003/2004 // [2009]: National Household Income and Expenditure Survey 2009-2010,[2003]: Central Bureau of Statistics National Planning Commission // [2009]: Namibia Statistics Agency,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,_T,Total (national average) or no breakdown,"[2003, 2009]",2003,2009,2,PT,Percentage,G,Global,,,,,9.841,,,,,,15.17635,,,,,,,,15.17635,,,[2003]: National Household Income and Expenditure Survey 2003/2004 // [2009]: National Household Income and Expenditure Survey 2009-2010,[2003]: Central Bureau of Statistics National Planning Commission // [2009]: Namibia Statistics Agency,,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),518,Eastern Asia (excluding Japan),1,,,Group,,,,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,43.93452,43.93452,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),518,Eastern Asia (excluding Japan),1,,,Group,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,65.11501,65.11501,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,_T,Total (national average) or no breakdown,[2010],2010,2010,1,PT,Percentage,G,Global,,,,,,,,,,,,40.13761,,,,,,,40.13761,,,"Living Standards Survey 2010-2011, Third Round","Central Bureau of Statistics - National Planning Commission Secretariat, Government of Nepal",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,Q1,Quintile 1 (poorest),[2010],2010,2010,1,PT,Percentage,G,Global,,,,,,,,,,,,48.9455,,,,,,,48.9455,,,"Living Standards Survey 2010-2011, Third Round","Central Bureau of Statistics - National Planning Commission Secretariat, Government of Nepal",,CA: Country adjusted data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare']",SI_COV_SOCAST,[World Bank] Proportion of population covered by social assistance programs (%),54,Melanesia,3,9,Oceania,Region,,,,,,Q1,Quintile 1 (poorest),[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,2.85956,2.85956,,,,"World Development Indicators database, World Bank",,CA: Country adjusted data
