goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",492,Monaco,4,155,Western Europe,Country,7.424214814,43.73532918,MCO,1,1,F,Female,"[2013, 2015]",2013,2015,2,NUMBER,Number,G,Global,,,,0.0,,0.0,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",492,Monaco,4,155,Western Europe,Country,7.424214814,43.73532918,MCO,1,1,M,Male,"[2013, 2015]",2013,2015,2,NUMBER,Number,G,Global,,,,0.0,,0.0,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,239.0,266.0,199.0,205.0,213.0,184.0,171.0,191.0,191.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,172.0,206.0,142.0,149.0,159.0,141.0,132.0,146.0,146.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,67.0,60.0,57.0,56.0,54.0,43.0,39.0,45.0,45.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014]",2010,2014,5,NUMBER,Number,G,Global,54.0,56.0,63.0,56.0,48.0,,,,48.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014]",2010,2014,5,NUMBER,Number,G,Global,213.0,248.0,166.0,113.0,82.0,,,,82.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",498,Republic of Moldova,4,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014]",2010,2014,5,NUMBER,Number,G,Global,267.0,304.0,229.0,169.0,130.0,,,,130.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,15.0,21.0,17.0,10.0,20.0,17.0,28.0,15.0,15.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,8.0,18.0,14.0,9.0,16.0,14.0,25.0,11.0,11.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,7.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2016, 2017]",2010,2017,7,NUMBER,Number,G,Global,3988.0,3966.0,4114.0,4393.0,4514.0,,3591.0,3549.0,3549.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Police,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",500,Montserrat,5,29,Caribbean,Country,-62.19261223,16.73558313,MSR,0,1,_T,Both sexes,[2012],2012,2012,1,NUMBER,Number,G,Global,,,1.0,,,,,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization Mortality Database,,C: Country data
