goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	Y35T39	35 to 39 years old	F	Female	[2006]	2006	2006	1	PT	Percentage	G	Global			21.6												21.6				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	Y18T49	18 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global									5.0						5.0			Women aged 18-74; definition of physical and sexual violence differs from the standard	calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	Y15T49	15 to 49 years old	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global													9.5		9.5			ENDIREH methodology; Women aged 15+; sexual violence definition differs from standard	PAHO 2018 publication Intimate Partner Violence against Women in the Americas: calculated by PAHO based on available country data from the 2016 ENDIREH		CA: Country adjusted data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y45T49	45 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														9.5	9.5				2017 National Study on Gender-based violence in Mongolia		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y15T49	15 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														14.7	14.7			Based on definition used in the WHO multi-country study on womenâs health and domestic violence; women aged 15-64	2017 National Study on Gender-based violence in Mongolia		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y15T19	15 to 19 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														8.0	8.0				2017 National Study on Gender-based violence in Mongolia		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y20T24	20 to 24 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														16.4	16.4				2017 National Study on Gender-based violence in Mongolia		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y25T29	25 to 29 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														17.4	17.4				2017 National Study on Gender-based violence in Mongolia		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y35T39	35 to 39 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														12.7	12.7				2017 National Study on Gender-based violence in Mongolia		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	Y30T35	30 to 35 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														17.7	17.7				2017 National Study on Gender-based violence in Mongolia		C: Country data
