goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2013]	2013	2013	1	PT	Percentage	G	Global														13.28							13.28			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age	HIES - Household Income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y_GE25	25 years old and over	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														13.11							13.11			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age	HIES - Household Income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y15T24	15 to 24 years old	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														37.5							37.5			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age	HIES - Household Income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y_GE15	15 years old and over	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global														17.95							17.95			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age	HIES - Household Income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y_GE25	25 years old and over	M	Male	[2013]	2013	2013	1	PT	Percentage	G	Global														6.05							6.05			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age	HIES - Household Income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y_GE15	15 years old and over	M	Male	[2013]	2013	2013	1	PT	Percentage	G	Global														10.03							10.03			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age	HIES - Household Income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2013]	2013	2013	1	PT	Percentage	G	Global														9.1							9.1			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age	HIES - Household Income and Expenditure Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y_GE15	15 years old and over	F	Female	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									1.08									13.06			13.06			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y15T24	15 to 24 years old	F	Female	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									1.59									23.91			23.91			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y_GE25	25 years old and over	M	Male	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									1.11									7.98			7.98			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y15T24	15 to 24 years old	M	Male	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									2.91									19.71			19.71			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y_GE15	15 years old and over	M	Male	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									1.59									10.31			10.31			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									0.99									8.82			8.82			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									2.18									21.36			21.36			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y_GE25	25 years old and over	F	Female	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									0.86									10.2			10.2			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2008, 2017]	2008	2017	2	PT	Percentage	G	Global									1.33									11.36			11.36			[2008]: Repository: ILO-STATISTICS - Micro data processing // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Nepal Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	2.22	1.66	2.15	2.99	3.99	4.76	4.08	3.16	2.72	3.24	3.86	4.04	4.72	6.13	6.44	6.06	5.11	4.08	3.2		3.2			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	2.73	2.12	2.55	3.59	4.65	5.87	5.0	4.15	3.65	4.35	4.99	4.98	5.82	7.24	7.42	6.87	6.01	4.84	3.83		3.83			Repository: Eurostat special tabulation	LFS - EU Labour Force Survey		C: Country data
