goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	activity_code	activity_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	747	Northern Africa and Western Asia	2	1	World	Region								F	Female	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	34.8452				34.8452				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	747	Northern Africa and Western Asia	2	1	World	Region								F	Female	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	96.9512				96.9512				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	747	Northern Africa and Western Asia	2	1	World	Region								M	Male	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	90.9729				90.9729				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	747	Northern Africa and Western Asia	2	1	World	Region								F	Female	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	54.1478				54.1478				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	747	Northern Africa and Western Asia	2	1	World	Region								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	92.8634				92.8634				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	747	Northern Africa and Western Asia	2	1	World	Region								M	Male	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	50.7331				50.7331				ILO estimates based on processing of country microdata sets		E: Estimated data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			_T	Both sexes	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	54.90638				54.90638			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	53.4049				53.4049			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	65.04097				65.04097			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			M	Male	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	51.95568				51.95568			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			M	Male	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	49.97001				49.97001			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	[2016]	2016	2016	1	PT	Percentage	G	Global																	63.60953				63.60953			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			F	Female	_T	No breakdown	[2016]	2016	2016	1	PT	Percentage	G	Global																	58.00947				58.00947			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.3	Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services	C080302	8.3.1	Proportion of informal employment in total employment, by sector and sex	2020.Q2.G.03	['employment']	SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			F	Female	ISIC4_BTU	Non-agriculture	[2016]	2016	2016	1	PT	Percentage	G	Global																	56.87916				56.87916			Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
