series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y_GE15	15 years old and over	M	Male	[2002, 2008, 2010, 2011, 2012, 2014, 2016]	2002	2016	7	PT	Percentage	G	Global			6.8						0.3		0.2	0.1	0.1		0.1		0.1				0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2008,2010-2012,2014,2016]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y15T24	15 to 24 years old	M	Male	[2002, 2008, 2010, 2011, 2012, 2014, 2016]	2002	2016	7	PT	Percentage	G	Global			10.4						0.5		0.3	0.2	0.1		0.1		0.2				0.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2008,2010-2012,2014,2016]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2008, 2010, 2011, 2012, 2014, 2016]	2002	2016	7	PT	Percentage	G	Global			6.2						0.3		0.2	0.1	0.1		0.1		0.1				0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2008,2010-2012,2014,2016]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002, 2008, 2010, 2011, 2012, 2014, 2016]	2002	2016	7	PT	Percentage	G	Global			6.8						0.3		0.2	0.1	0.1		0.1		0.1				0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2008,2010-2012,2014,2016]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	34.3	25.7	14.7	5.8	7.0	12.4	0.8	0.4	0.4	0.3	0.2	0.1	0.1	0.0	0.1	0.0	0.1	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	36.3	28.3	17.1	6.9	8.2	14.1	1.0	0.4	0.5	0.4	0.2	0.1	0.1	0.0	0.2	0.0	0.1	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.4	18.1	10.1	3.8	4.5	8.1	0.5	0.2	0.2	0.2	0.1	0.1	0.1	0.0	0.1	0.0	0.0	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	42.1	32.4	18.7	7.5	8.9	15.8	0.9	0.4	0.5	0.4	0.2	0.1	0.1	0.0	0.1	0.0	0.1	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	34.0	25.4	14.5	5.7	6.8	12.2	0.7	0.3	0.4	0.3	0.2	0.1	0.1	0.0	0.1	0.0	0.1	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	39.2	30.4	17.9	7.2	8.6	15.0	0.9	0.4	0.5	0.4	0.2	0.1	0.1	0.0	0.1	0.0	0.1	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	22.2	16.3	9.0	3.3	4.0	7.1	0.4	0.2	0.2	0.2	0.1	0.0	0.1	0.0	0.1	0.0	0.0	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	29.6	22.1	12.5	4.8	5.8	10.3	0.6	0.3	0.3	0.3	0.1	0.1	0.1	0.0	0.1	0.0	0.0	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	28.5	21.1	11.9	4.6	5.5	9.7	0.6	0.3	0.3	0.2	0.1	0.1	0.1	0.0	0.1	0.0	0.0	0.0			0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y_GE15	15 years old and over	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.4	0.4	0.1						0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y_GE25	25 years old and over	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.4	0.4	0.1						0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0.4	0.2						0.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.1	0.0	0.1	0.1	0.1	0.1	0.1	0.3	0.3	0.1						0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y_GE25	25 years old and over	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.2	0.2	0.1						0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.1	0.0	0.1	0.1	0.1	0.1	0.1	0.3	0.3	0.1						0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0.4	0.2						0.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y_GE15	15 years old and over	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.2	0.2	0.1						0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global						0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.4	0.4	0.1						0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y15T24	15 to 24 years old	F	Female	[2000, 2005, 2010, 2016]	2000	2016	4	PT	Percentage	G	Global	35.7					27.1					20.7						15.7				15.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y_GE15	15 years old and over	F	Female	[2000, 2005, 2010, 2016]	2000	2016	4	PT	Percentage	G	Global	34.4					25.6					19.2						14.2				14.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y_GE25	25 years old and over	F	Female	[2000, 2005, 2010, 2016]	2000	2016	4	PT	Percentage	G	Global	34.0					25.2					18.8						13.9				13.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y_GE15	15 years old and over	M	Male	[2000, 2005, 2010, 2016]	2000	2016	4	PT	Percentage	G	Global	29.3					21.2					15.8						11.7				11.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y15T24	15 to 24 years old	M	Male	[2000, 2005, 2010, 2016]	2000	2016	4	PT	Percentage	G	Global	29.2					21.5					16.7						13.2				13.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2005, 2010, 2016]	2000	2016	4	PT	Percentage	G	Global	30.6					22.7					17.7						13.9				13.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
