series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			U	Urban	[2006, 2009, 2012]	2006	2012	3	PT	Percentage	G	Global																	12.6			12.6			13.0							13.0			Source: The Philippines Statistics Authority (PSA). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			_T	All areas	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2004	2016	13	PT	Percentage	G	Global															20.5	19.1	17.3	16.9	17.1	17.6	17.7	17.1	17.3	17.0	17.6	17.3	15.0			15.0			Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			_T	All areas	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global													64.7								69.3									69.3			[2002]: Source: AvaliaĂ§ĂŁo da Pobreza na GuinĂŠ-Bissau. ILAP 2002. Poverty line is absolute. Government estimate. // [2010]: Source: InquĂŠrito Ligeiro para AvaliaĂ§ĂŁo da Pobreza (ILAP2): Resultados definitivos. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			U	Urban	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global													51.6								51.0									51.0			[2002]: Source: AvaliaĂ§ĂŁo da Pobreza na GuinĂŠ-Bissau. ILAP 2002. Poverty line is absolute. Government estimate. // [2010]: Source: InquĂŠrito Ligeiro para AvaliaĂ§ĂŁo da Pobreza (ILAP2): Resultados definitivos. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			R	Rural	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global													69.7								75.6									75.6			[2002]: Source: AvaliaĂ§ĂŁo da Pobreza na GuinĂŠ-Bissau. ILAP 2002. Poverty line is absolute. Government estimate. // [2010]: Source: InquĂŠrito Ligeiro para AvaliaĂ§ĂŁo da Pobreza (ILAP2): Resultados definitivos. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			R	Rural	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global												39.7						54.7							47.1					47.1			"[2001,2007]: Source: World Bank and Directorate of National Statistics, ""Timor-Leste - Poverty in a young nation"", 2008 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2014]: Source: The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate."	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			_T	All areas	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global												36.3						50.4							41.8					41.8			"[2001,2007]: Source: World Bank and Directorate of National Statistics, ""Timor-Leste - Poverty in a young nation"", 2008 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2014]: Source: The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate."	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			U	Urban	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global												25.2						38.3							28.3					28.3			"[2001,2007]: Source: World Bank and Directorate of National Statistics, ""Timor-Leste - Poverty in a young nation"", 2008 The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2014]: Source: The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate."	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			R	Rural	[2007, 2012]	2007	2012	2	PT	Percentage	G	Global																		30.9					16.7							16.7			Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			_T	All areas	[2007, 2012, 2017]	2007	2017	3	PT	Percentage	G	Global																		23.2					12.0					8.2		8.2			Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			U	Urban	[2007, 2012]	2007	2012	2	PT	Percentage	G	Global																		1.7					1.8							1.8			Source:  Bhutan Living Standard Surveys (BLSS). National Statistics Bureau Royal Government of Bhutan and the World Bank. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			_T	All areas	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2006	2016	11	PT	Percentage	G	Global																	24.6	23.6	22.1	21.6	22.3	22.9	23.0	25.1	25.4	25.3	23.6			23.6			Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			_T	All areas	[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	PT	Percentage	G	Global											29.0		24.6	20.3	17.6	17.8	15.2	13.3	13.4	13.0	12.5	12.7	10.7	10.8	11.2	13.3	13.3	13.2		13.2			Source: Federal State Statistics Service. The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			_T	All areas	[2016]	2016	2016	1	PT	Percentage	G	Global																											38.2			38.2			Source: Integrated Household Living Conditions Survey (EnquĂŞte IntĂŠgrale sur les Conditions de Vie des MĂŠnages). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			_T	All areas	[2016]	2016	2016	1	PT	Percentage	G	Global																											25.0			25.0			Source: Saint Lucia National Report of Living Conditions 2016	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			_T	All areas	[2000, 2010]	2000	2010	2	PT	Percentage	G	Global											68.3										66.2									66.2			Source: InquĂŠrito aos OrĂ§amentos Familiares 2010: Perfil da Pobreza em SĂŁo Tome e PrĂ­ncipe. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			R	Rural	[2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014]	2004	2014	10	PT	Percentage	G	Global															77.7	77.6	76.5	77.3	73.6	66.4		61.3	61.2	59.9	57.6					57.6			Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			U	Urban	[2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014]	2004	2014	10	PT	Percentage	G	Global															54.4	51.1	50.3	50.9	48.7	43.5		36.8	34.7	29.0	30.6					30.6			Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			_T	All areas	[2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	13	PT	Percentage	G	Global															63.1	59.6	59.9	60.1	57.3	51.3		45.1	43.3	38.9	39.1	38.6	39.5	36.4		36.4			[2004-2009,2011-2016]: Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate. // [2017]: Source: Encuesta Continua de Hogares- MECOVI; Moderate Poverty Line (individuals) (www.ine.gov.bo and www.udape.gov.bo) . Poverty line is absolute. Government estimate. *	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			U	Urban	[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global											41.2					33.6					33.1									33.1			[2005]: Source: Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			R	Rural	[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global											65.1					58.8					57.1									57.1			[2005]: Source: Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			_T	All areas	[2001, 2005, 2011]	2001	2011	3	PT	Percentage	G	Global												55.2				48.3						46.7								46.7			[2001]: Source: DRSP Document de StratĂŠgie pour la croissance et la RĂŠduction de la PauvretĂŠ 2006-2010. // [2005]: Source: Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			_T	All areas	[2012, 2013, 2014, 2015, 2016]	2012	2016	5	PT	Percentage	G	Global																							24.5	25.0	26.7	25.9	25.7			25.7			Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. The welfare measure used is income per adult equivalent. Poverty line is relative. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			_T	All areas	[2013]	2013	2013	1	PT	Percentage	G	Global																								39.3						39.3			Source: National Bureau of Statistics (NBS): Statistical Bulletin The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			R	Rural	[2003, 2011]	2003	2011	2	PT	Percentage	G	Global														78.7								66.1								66.1			Source: Poverty assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			_T	All areas	[2003, 2011]	2003	2011	2	PT	Percentage	G	Global														66.4								52.9								52.9			Source: Poverty assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			U	Urban	[2003, 2011]	2003	2011	2	PT	Percentage	G	Global														46.9								31.2								31.2			Source: Poverty assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
