goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	100.0	100.0	99.99737	99.99405	99.99074	99.98743	99.98412	99.98081	99.9775	99.97419	99.97088	99.96757	99.96426	99.96095	99.95764	99.95432	99.95101	99.95101	99.95101				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	53	Australia and New Zealand	3	9	Oceania	Region						U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	91.94729	92.32159	92.69442	93.08311	93.46957	93.85296	94.23349	94.61111	94.98883	95.36814	95.74971	96.13346	96.51974	96.534	96.54404	96.54873	96.5464	96.544	96.544				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	86.22907	86.22907	86.22907	87.04094	87.85643	88.67553	89.49823	90.32455	91.15448	91.98802	92.82518	93.66594	94.51032	95.3583	95.99184	96.32634	96.66085	96.66085	96.66085				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	39.59291	39.61595	39.63916	39.66269	39.68639	40.04713	40.40662	40.76475	41.12159	41.47712	41.82274	42.1625	42.50182	42.84062	43.17892	43.5167	43.84248	44.13033	44.13033				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	78.11697	78.11697	78.11697	78.11697	78.11697	78.11697	80.22667	82.33636	84.44606	86.55576	88.66545	90.77515	92.88485	94.99455	97.10424	99.21394	100.0	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	48.25971	49.11199	49.95633	50.35791	50.42992	50.50377	50.59413	50.68463	50.77602	50.86754	50.95957	51.0521	51.14515	51.2387	51.33239	51.42658	51.52127	51.60051	51.60051				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.16187	27.84222	29.51639	30.20335	30.14909	30.09483	30.04057	29.98631	29.93206	29.8778	29.82354	29.76928	29.71502	29.66076	29.6065	29.55224	29.49799	29.49799	29.49799				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	66.20507	66.2804	66.35573	66.43106	66.50639	66.58172	66.65705	66.73238	66.8077	66.88303	66.95836	67.03369	67.10902	67.18435	67.25968	67.33501	67.41034	67.41034	67.41034				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.52319	99.52318	99.52318	99.52319	99.52318	99.52319	99.52318	99.52319	99.52319	99.52319	99.52318	99.52318	99.52318	99.52319	99.52319	99.52319	99.52318	99.52319	99.52319				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	15.38151	15.74734	16.06464	16.37639	16.68252	16.98287	17.27763	17.56686	17.85064	18.12864	18.40124	18.66735	18.92711	19.18048	19.42761	19.66867	19.90354	20.13256	20.13256				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	11.0769	11.44693	11.7465	12.04165	12.33238	12.61871	12.90062	13.17812	13.45121	13.71988	13.98414	14.24399	14.49942	14.75044	14.99705	15.23925	15.47703	15.7104	15.7104				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	23.43227	23.50335	23.57443	23.64551	23.71659	23.78767	23.85875	23.92983	24.00091	24.07199	24.14307	24.21415	24.28523	24.35631	24.42739	24.49847	24.56955	24.64063	24.64063				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	57	Micronesia	3	9	Oceania	Region						_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	70.26537	72.75511	72.97668	73.17497	73.55563	73.92971	74.3178	74.70824	75.10147	75.50769	75.93318	76.38291	76.85816	77.34424	77.84037	78.32473	78.77596	79.20519	79.20519				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	57	Micronesia	3	9	Oceania	Region						U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	88.95755	85.72281	85.75676	85.76257	85.88647	86.00475	86.26431	86.48673	86.72352	86.98867	87.28963	87.62918	88.00337	88.39555	88.80719	89.04922	89.26633	89.49319	89.49319				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	98.23664	98.23664	98.23664	98.23664	98.23664	98.12332	98.01	97.89668	97.78336	97.67004	97.55672	97.4434	97.33008	97.21675	97.21675	97.21675	97.21675	97.21675	97.21675				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.95199	99.77321	99.59443	99.41565	99.23687	99.05809	98.87931	98.70053	98.52175	98.34297	98.34298	98.34298				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	580	Northern Mariana Islands	4	57	Micronesia	Country	145.7582114	15.19099517	MNP	0	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	82.02755	82.20466	82.38177	82.55889	83.12269	83.68815	84.25527	84.82404	85.39447	85.96655	86.54029	87.11569	87.69274	88.27144	88.8518	89.43382	89.84742	90.2433	90.2433				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.59792	50.48063	50.36333	50.24603	50.12874	49.33035	48.53516	47.74316	46.95436	46.16875	45.38634	44.60712	43.8311	43.05827	42.28864	41.5222	40.75896	39.99891	39.99891				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	37.86203	37.90138	37.94041	37.97872	38.0165	37.82212	37.62554	37.42676	37.22562	37.02215	36.81648	36.60863	36.39857	36.1861	35.97146	35.75463	35.53562	35.31435	35.31435				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
