goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2001,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,_T,Both sexes,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,74.9,,,,,,74.9,,,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,ILOSTAT - LFS - Continous Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,_T,Both sexes,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,86.4,,,,,,,86.4,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - National Survey on Household Living Conditions,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,M,Male,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,76.5,,,,,,,76.5,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - National Survey on Household Living Conditions,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,F,Female,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,95.2,,,,,,,95.2,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - National Survey on Household Living Conditions,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,_T,Both sexes,"[2009, 2010, 2011, 2013, 2014, 2015]",2009,2015,6,PT,Percentage,G,Global,,,,,,,,67.1,67.6,69.2,,69.0,72.0,71.2,,,71.2,,,[2009-2011]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2014-2015]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,M,Male,"[2009, 2010, 2011, 2013, 2014, 2015]",2009,2015,6,PT,Percentage,G,Global,,,,,,,,67.4,67.8,69.6,,69.3,72.0,71.0,,,71.0,,,[2009-2011]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2014-2015]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,F,Female,"[2009, 2010, 2011, 2013, 2014, 2015]",2009,2015,6,PT,Percentage,G,Global,,,,,,,,64.1,65.9,66.4,,65.4,71.9,73.2,,,73.2,,,[2009-2011]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2013]: Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised // [2014-2015]: Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Labour Force Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,_T,Both sexes,"[2011, 2012, 2013, 2014, 2015, 2016]",2011,2016,6,PT,Percentage,G,Global,,,,,,,,,,38.9,39.0,39.9,40.9,41.2,41.2,,41.2,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August,ILOSTAT - LFS - Labour Market Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,M,Male,"[2011, 2012, 2013, 2014, 2015, 2016]",2011,2016,6,PT,Percentage,G,Global,,,,,,,,,,39.6,39.2,39.8,42.0,42.0,41.8,,41.8,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August,ILOSTAT - LFS - Labour Market Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,F,Female,"[2011, 2012, 2013, 2014, 2015, 2016]",2011,2016,6,PT,Percentage,G,Global,,,,,,,,,,37.9,38.7,40.1,39.4,40.2,40.5,,40.5,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: August,ILOSTAT - LFS - Labour Market Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,_T,Both sexes,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PT,Percentage,G,Global,,,,,,,71.2,70.0,69.8,65.7,66.0,63.9,63.5,64.6,65.8,65.4,65.4,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HS - Continous Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,M,Male,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PT,Percentage,G,Global,,,,,,,69.4,67.1,66.5,63.0,63.8,61.0,61.6,62.8,63.9,63.4,63.4,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HS - Continous Household Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,F,Female,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PT,Percentage,G,Global,,,,,,,73.6,73.9,74.2,69.1,68.8,67.4,66.0,66.7,68.3,68.1,68.1,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HS - Continous Household Survey,,C: Country data
