goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	53	Australia and New Zealand	3	9	Oceania	Region						ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	98.407474387446	98.4070524029122	98.4070268682058	98.4066051992251	98.4066158978298	98.4062059053105	98.4059946150768	98.4055235727501	98.4050983139654	98.4050641897207	98.4088270217949	98.407068634447	98.4051695451167	98.4039176513042	98.4030274217114	98.4023718855216	98.4017406671479	98.419991423373			98.419991423373				UIS		[2000-2016]: C: Country data // [2017]: E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	53	Australia and New Zealand	3	9	Oceania	Region						ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.1532680895285	99.1530731580367	99.1531212154729	99.152994060153	99.1529483551816	99.152902726613	99.1527378889416	99.1524334379175	99.1522290860076	99.1523377524534	99.1556217483316	99.1547049768296	99.1537098653515	99.154766412865	99.1560142917586	99.1573766667704	99.1587963863246	99.2147640791215			99.2147640791215				UIS		[2000-2016]: C: Country data // [2017]: E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	53	Australia and New Zealand	3	9	Oceania	Region						ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	96.7621437078031	96.7612092073441	96.7624636522014	96.7608946704965	96.7619268769763	96.7629574832479	96.7610431470183	96.75542611423	96.7418364815301	96.7379185439481	96.7337248969747	96.7269243822925	96.7435695948737	96.6870137421454	96.6357124152327	96.5880900418747	96.5400280319664	96.5626214784422			96.5626214784422				UIS		[2000-2016]: C: Country data // [2017]: E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	58.20408				58.20408				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	17.78048	34.05622			34.05622				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	83.33333				83.33333				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	100.0				100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	100.0				100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	100.0				100.0				UIS		C: Country data
