goal	target	indicator_code	indicator_ref	series	hub_id	n_countries	seriesDescription	min_year	max_year	min_n_years	max_n_years	n_disaggregations	sex_code	sex_desc	age_code	age_desc	location_code	location_desc	educationLevel_code	educationLevel_desc	typeOfProduct_code	typeOfProduct_desc	typeOfSkill_code	typeOfSkill_desc	quantile_code	quantile_desc	modeOfTransportation_code	modeOfTransportation_desc	nameOfInternationalInstitution_code	nameOfInternationalInstitution_desc	causeOfDeath_code	causeOfDeath_desc	disabilityStatus_code	disabilityStatus_desc	typeOfOccupation_code	typeOfOccupation_desc	groundsOfDiscrimination_code	groundsOfDiscrimination_desc	levelStatus_code	levelStatus_desc	migratoryStatus_code	migratoryStatus_desc	parliamentaryCommittees_code	parliamentaryCommittees_desc	policyDomains_code	policyDomains_desc	typeOfSpeed_code	typeOfSpeed_desc	activity_code	activity_desc	cities_code	cities_desc	ihrCapacity_code	ihrCapacity_desc	nameOfNonCommunicableDisease_code	nameOfNonCommunicableDisease_desc	policyInstruments_code	policyInstruments_desc	samplingStations_code	samplingStations_desc	substanceUseDisorders_code	substanceUseDisorders_desc	typeOfWasteTreatment_code	typeOfWasteTreatment_desc
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	62	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2000	2018	1	19	2.0	M	Male																											_T	No breakdown																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	62	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2000	2018	1	19	2.0	F	Female																											_T	No breakdown																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	30	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2008	2018	1	9	2.0	F	Female																											MS_NOMIGRANT	Non-migrant																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	22	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2009	2015	4	7	2.0	_T	Both sexes																											MS_EUMIGRANT	EU Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	21	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2009	2015	1	7	2.0	F	Female																											MS_EUMIGRANT	EU Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	22	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2009	2015	4	7	2.0	M	Male																											MS_EUMIGRANT	EU Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	21	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2009	2015	4	7	2.0	F	Female																											MS_NONEUMIGRANT	Non-EU Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	21	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2009	2015	4	7	2.0	M	Male																											MS_NONEUMIGRANT	Non-EU Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	23	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2009	2015	1	7	2.0	_T	Both sexes																											MS_NONEUMIGRANT	Non-EU Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	30	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2008	2018	1	9	2.0	M	Male																											MS_NOMIGRANT	Non-migrant																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	30	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2008	2018	1	9	2.0	_T	Both sexes																											MS_NOMIGRANT	Non-migrant																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	7	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2008	2018	1	9	2.0	F	Female																											MS_MIGRANT	Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	7	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2008	2018	1	9	2.0	M	Male																											MS_MIGRANT	Migrants																						
8	'8.8	C080801	8.8.1	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca	7	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	2008	2018	1	9	2.0	_T	Both sexes																											MS_MIGRANT	Migrants																						
8	'8.8	C080802	8.8.2	SL_LBR_NTLCPL	56b57ab206464ca8be1b79d40636b99c	136	Level of national compliance with labour rights (freedom of association and collective bargaining) based on International Labour Organization (ILO) textual sources and national legislation	2015	2017	2	3	0.0																																																				
8	'8.9	C080901	8.9.1	ST_GDP_ZS	85252d4feaf64428a2da6c9fcc6debe1	70	Tourism direct GDP as a proportion of total GDP (%)	2008	2018	1	11	0.0																																																				
8	'8.10	C081001	8.10.1	FB_ATM_TOTL	0f17b01672194e688bbb28be9afc351c	181	Number of automated teller machines (ATMs) per 100,000 adults	2004	2018	3	15	1.0			Y_GE15	15 years old and over																																																
8	'8.10	C081001	8.10.1	FB_CBK_BRCH	ab21eaf78906418d962f8fcc5423bcde	181	Number of commercial bank branches per 100,000 adults	2004	2018	3	15	1.0			Y_GE15	15 years old and over																																																
8	'8.10	C081002	8.10.2	FB_BNK_ACCSS	417756c53b344b0f82c896d7a00c23f4	157	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	2011	2017	1	3	2.0	_T	Both sexes	Y_GE15	15 years old and over																																																
8	'8.10	C081002	8.10.2	FB_BNK_ACCSS	417756c53b344b0f82c896d7a00c23f4	157	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	2011	2017	1	3	2.0	M	Male	Y_GE15	15 years old and over																																																
8	'8.10	C081002	8.10.2	FB_BNK_ACCSS	417756c53b344b0f82c896d7a00c23f4	157	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)	2011	2017	1	3	2.0	F	Female	Y_GE15	15 years old and over																																																
8	'8.a	C080a01	8.a.1	DC_TOF_TRDCMDL	3fd6b98b992a44118eb6584d634ccafb	29	Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2018 United States dollars)	2005	2018	4	14	0.0																																																				
8	'8.a	C080a01	8.a.1	DC_TOF_TRDDBMDL	bac1ac5815744fcd930dcf6496574512	29	Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2018 United States dollars)	2006	2018	5	13	0.0																																																				
8	'8.a	C080a01	8.a.1	DC_TOF_TRDDBML	5106611c6f4a4b62a7e8d7fe5e54b34b	145	Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2018 United States dollars)	2006	2018	8	13	0.0																																																				
8	'8.a	C080a01	8.a.1	DC_TOF_TRDCML	30d25ad9687146008aa05e8b4cd18eaf	145	Total official flows (commitments) for Aid for Trade, by recipient countries (millions of constant 2018 United States dollars)	2005	2018	8	14	0.0																																																				
8	'8.b	C080b01	8.b.1	SL_CPA_YEMP	1465b517fcfd4bc691cb4217a766934f	102	Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy	2019	2019	1	1	0.0																																																				
9	'9.1	C090102	9.1.2	IS_RDP_FRGVOL	4a5d7189e27148c48f045729ef9e40c8	160	Freight volume, by mode of transport (tonne kilometres)	2017	2018	1	2	1.0															MOT_AIR	Air transport																																				
9	'9.1	C090102	9.1.2	IS_RDP_FRGVOL	4a5d7189e27148c48f045729ef9e40c8	245	Freight volume, by mode of transport (tonne kilometres)	2018	2018	1	1	1.0															MOT_ROA	Road transport																																				
9	'9.1	C090102	9.1.2	IS_RDP_FRGVOL	4a5d7189e27148c48f045729ef9e40c8	245	Freight volume, by mode of transport (tonne kilometres)	2018	2018	1	1	1.0															MOT_IWW	Inland waterway transport																																				
9	'9.1	C090102	9.1.2	IS_RDP_FRGVOL	4a5d7189e27148c48f045729ef9e40c8	245	Freight volume, by mode of transport (tonne kilometres)	2018	2018	1	1	1.0															MOT_RAI	Rail transport																																				
9	'9.1	C090102	9.1.2	IS_RDP_PFVOL	3ed49ad9c9c14694a4b294d01f34d786	160	Passenger volume (passenger kilometres), by mode of transport	2017	2018	1	2	1.0															MOT_AIR	Air transport																																				
9	'9.1	C090102	9.1.2	IS_RDP_PFVOL	3ed49ad9c9c14694a4b294d01f34d786	245	Passenger volume (passenger kilometres), by mode of transport	2018	2018	1	1	1.0															MOT_ROA	Road transport																																				
9	'9.1	C090102	9.1.2	IS_RDP_PFVOL	3ed49ad9c9c14694a4b294d01f34d786	245	Passenger volume (passenger kilometres), by mode of transport	2018	2018	1	1	1.0															MOT_RAI	Rail transport																																				
9	'9.1	C090102	9.1.2	IS_RDP_PORFVOL	af9d35b95a464a67bf78d28b314c18cf	135	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	2010	2018	7	9	1.0															MOT_SEA	Maritime																																				
9	'9.2	C090201	9.2.1	NV_IND_MANFPC	dd75bc6cdd6a4fd4a6c0ccc83b7205af	206	Manufacturing value added per capita (constant 2015 United States dollars)	2000	2019	12	20	0.0																																																				
9	'9.2	C090201	9.2.1	NV_IND_MANF	c0d8b771b5864eb3a14f499285a2220b	206	Manufacturing value added as a proportion of GDP (%)	2000	2019	12	20	0.0																																																				
9	'9.2	C090202	9.2.2	SL_TLF_MANF	86f6b574a2354164ac6dacaf00c374b3	173	Manufacturing employment as a proportion of total employment (%)	2000	2019	1	19	0.0																																																				
9	'9.3	C090301	9.3.1	NV_IND_SSIS	731964d5c7b949408679c4767e88af8e	64	Proportion of small-scale industries in total industry value added (%)	2000	2017	1	18	0.0																																																				
9	'9.3	C090302	9.3.2	FC_ACC_SSID	750c539296f64ca3b37b89818ad0392a	138	Proportion of small-scale industries with a loan or line of credit (%)	2006	2019	1	4	0.0																																																				
9	'9.4	C090401	9.4.1	EN_ATM_CO2	07405ec788774e4cb446f13881059fe9	141	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2000	2017	6	18	0.0																																																				
9	'9.4	C090401	9.4.1	EN_ATM_CO2MVA	8a0ffe54d84546cda026f03d4ed7b59e	140	Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2010 United States dollars)	2000	2017	6	18	0.0																																																				
9	'9.4	C090401	9.4.1	EN_ATM_CO2GDP	34183b884521417ea9e97684264b922f	141	Carbon dioxide emissions per unit of GDP (kilogrammes of CO2 per constant 2010 United States dollars)	2000	2017	6	18	0.0																																																				
9	'9.5	C090501	9.5.1	GB_XPD_RSDV	79a4413761264dbfb2cb9252147ee343	148	Research and development expenditure as a proportion of GDP (%)	2000	2018	1	19	0.0																																																				
9	'9.5	C090502	9.5.2	GB_POP_SCIERD	3e25618c80ff47c9baf740b27b972673	136	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	2000	2018	1	19	0.0																																																				
9	'9.a	C090a01	9.a.1	DC_TOF_INFRAL	a4fcd3166d784f65b5b26fe47ae556c0	156	Total official flows for infrastructure, by recipient countries (millions of constant 2018 United States dollars)	2000	2018	1	19	0.0																																																				
9	'9.b	C090b01	9.b.1	NV_IND_TECH	c9bf52726ec542e799e53937647b3d14	150	Proportion of medium and high-tech industry value added in total value added (%)	2000	2017	18	18	0.0																																																				
9	'9.c	C090c01	9.c.1	IT_MOB_2GNTWK	9c0472e1e3cb453b881e639385c43934	214	Proportion of population covered by at least a 2G mobile network (%)	2000	2018	1	19	0.0																																																				
9	'9.c	C090c01	9.c.1	IT_MOB_3GNTWK	749fd00904e14ff5bd005d5805b0db24	222	Proportion of population covered by at least a 3G mobile network (%)	2007	2018	1	12	0.0																																																				
9	'9.c	C090c01	9.c.1	IT_MOB_4GNTWK	6b2807560f6e4b9a8338bbd501dfba31	219	Proportion of population covered by at least a 4G mobile network (%)	2012	2018	1	7	0.0																																																				
10	'10.1	C100101	10.1.1	SI_HEI_TOTL	b1977cb351ee4f78b8dd68d0c23dc2d8	89	Growth rates of household expenditure or income per capita (%)	2015	2018	1	1	1.0													_T	Total (national average) or no breakdown																																						
10	'10.1	C100101	10.1.1	SI_HEI_TOTL	b1977cb351ee4f78b8dd68d0c23dc2d8	89	Growth rates of household expenditure or income per capita (%)	2015	2018	1	1	1.0													B40	Bottom 40%																																						
10	'10.2	C100201	10.2.1	SI_POV_50MI	de923dbfb8184bc9b02ded63e38c09fa	161	Proportion of people living below 50 percent of median income (%)	1967	2018	1	34	1.0													B50	Bottom 50%																																						
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	16	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	3	3.0	M	Male																			_T	No breakdown by disability			GRD_RELIGION	Religion																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	18	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	3	3.0	F	Female																			_T	No breakdown by disability			GRD_RELIGION	Religion																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	17	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	3	3.0	_T	Both sexes																			_T	No breakdown by disability			GRD_RELIGION	Religion																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	4	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	1	3.0	M	Male																			_T	No breakdown by disability			GRD_GEO	Geographic location																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	4	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	1	3.0	F	Female																			_T	No breakdown by disability			GRD_GEO	Geographic location																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	5	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	1	3.0	_T	Both sexes																			_T	No breakdown by disability			GRD_GEO	Geographic location																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	4	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2018	1	1	3.0	M	Male																			_T	No breakdown by disability			GRD_SOCIOECON	Socioeconomic status																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	4	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2018	1	1	3.0	F	Female																			_T	No breakdown by disability			GRD_SOCIOECON	Socioeconomic status																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	6	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2018	1	1	3.0	_T	Both sexes																			_T	No breakdown by disability			GRD_SOCIOECON	Socioeconomic status																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	16	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	3	3.0	M	Male																			_T	No breakdown by disability			GRD_ETHCOLLAN	Ethnicity, colour, language																										
10	'10.3	C200204	10.3.1	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7	20	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	2014	2019	1	3	3.0	F	Female																			_T	No breakdown by disability			GRD_ETHCOLLAN	Ethnicity, colour, language																										
