series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	27.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1997				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	27.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	28.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	27.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	591	Panama	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2018				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	598	Papua New Guinea	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	598	Papua New Guinea	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1990				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	28.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1997				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	600	Paraguay	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2018				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	604	Peru	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1985				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
