goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,494.0,423.0,497.0,498.0,498.0,499.0,498.0,428.0,432.0,434.0,434.0,428.0,430.0,432.0,433.0,481.0,481.0,482.0,478.0,478.0,484.0,484.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),548,Vanuatu,4,54,Melanesia,Country,167.0679779,-15.34445547,VUT,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,120.0,120.0,120.0,120.0,120.0,120.0,121.0,121.0,121.0,122.0,122.0,122.0,121.0,121.0,121.0,121.0,121.0,120.0,120.0,120.0,120.0,120.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,93.0,93.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,91.0,91.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,20,NUMBER,Number,G,Global,83.0,83.0,83.0,83.0,83.0,113.0,113.0,113.0,113.0,113.0,113.0,,113.0,113.0,113.0,113.0,113.0,171.0,171.0,171.0,171.0,171.0,,,"[2000-2010,2012-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.","[2000-2010,2012-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),566,Nigeria,5,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,,,_T,Both sexes,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2001,2020,20,NUMBER,Number,G,Global,,351.0,351.0,351.0,360.0,360.0,360.0,360.0,358.0,358.0,358.0,358.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,359.0,350.0,350.0,,,[2001-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2001-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),57,Micronesia,3,9,Oceania,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,122.0,122.0,123.0,123.0,123.0,123.0,123.0,123.0,127.0,127.0,127.0,127.0,127.0,127.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,165.0,165.0,165.0,165.0,165.0,165.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),583,Micronesia (Federated States of),4,57,Micronesia,Country,158.225216,6.880670092,FSM,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),584,Marshall Islands,4,57,Micronesia,Country,171.0839119,7.110213497,MHL,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),585,Palau,4,57,Micronesia,Country,134.5733878,7.502307591,PLW,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
