goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,lowerbound_2000,upperbound_2000,value_2001,lowerbound_2001,upperbound_2001,value_2002,lowerbound_2002,upperbound_2002,value_2003,lowerbound_2003,upperbound_2003,value_2004,lowerbound_2004,upperbound_2004,value_2005,lowerbound_2005,upperbound_2005,value_2006,lowerbound_2006,upperbound_2006,value_2007,lowerbound_2007,upperbound_2007,value_2008,lowerbound_2008,upperbound_2008,value_2009,lowerbound_2009,upperbound_2009,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,value_2019,lowerbound_2019,upperbound_2019,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,,,Y0T4,under 5 years old,"[2006, 2012, 2018]",2006,2018,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,,,,,,17.2,,,,,,17.2,,,,,,"[2006]: EnquĂŞte sur la santĂŠ et le bien ĂŞtre de la mĂ¨re et l'enfant: MICS 3. Tunis, Tunisia, 2008 (and additional analysis conducted by PAPFAM). // [2012]: Suivi de la situation des enfants et des femmes en Tunisie- EnquĂŞte par grappes Ă indicateurs multiples 2011-2012: Rapport Final. MICS. Tunis, Tunisie: MDCI, INS, UNICEF, 2013 (and additional analysis) // [2018]: EnquĂŞte par grappes Ă indicateurs multiples (MICS), 2018, Rapport Final. Tunisie: le MinistĂ¨re du DĂŠveloppement de lâInvestissement et de la CoopĂŠration Internationale (MDICI)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,,,Y0T4,under 5 years old,"[2004, 2008, 2013, 2018]",2004,2018,4,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,8.8,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,8.1,,,,,,8.1,,,,,,"[2004]: Demographic and health survey, 2003. Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004 (and additional analysis) // [2008]: Turkey Demographic and Health Survey 2008. Ankara, Turkey: Institute of Population Studies, Hacettepe University (and additional analysis) // [2013]: 2013 Turkey demographic and health survey. Ankara, Turkey: Hacettepe University Institute of Population Studies, T.R. Ministry of Development and TĂBYTAK, 2014 (and additional analysis) // [2018]: 2018 Turkey Demographic and Health Survey. Hacettepe University Institute of Population Studies, T.R. Presidency of Turkey Directorate of Strategy and Budget and TĂBÄ°TAK, Ankara, Turkey.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,,,Y0T4,under 5 years old,"[2006, 2015]",2006,2015,2,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,5.9,,,,,,"[2006]: Turkmenistan multiple indicator cluster survey 2006, Final Report. Ashgabat, Turkmenistan: Turkmenmillihasabat, 2006 (and additional analysis). // [2015]: 2015-2016 Turkmenistan Multiple Indicator Cluster Survey, Final Report (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),798,Tuvalu,4,61,Polynesia,Country,178.6679611,-7.460048071,TUV,1,1,,,Y0T4,under 5 years old,[2007],2007,2007,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,"Tuvalu demographic and health survey. DHS. Noumea, New Caledonia: TCSD, SPC and Macro International Inc, 2007 (accessed 22/12/09 http://www.spc.int/sdp/index.php?option=com_docman&task=cat_view&gid=53&Itemid=42).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,,,Y0T4,under 5 years old,"[2000, 2005, 2009, 2017]",2000,2017,4,PT,% of children aged 0-59 months,G,Global,30.1,,,,,,,,,,,,,,,24.8,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,,,,,16.4,,,,,,"[2000]: Multiple indicator cluster survey report Albania (MICS). Committee on Women and Family, Institute of Public Health, Faculty of Social Sciences and UNICEF (Albania). Tirana, Albania: UNICEF, 2000 (and additional analysis). // [2005]: Albania multiple indicator cluster survey 2005, final report. Tirana, Albania: Albanian National Institute of Statistics, 2008 (and additional analysis). // [2009]: Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010 (and additional analysis). // [2017]: Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,,,Y0T4,under 5 years old,"[2000, 2006, 2009, 2011, 2012, 2014, 2016]",2000,2016,7,PT,% of children aged 0-59 months,G,Global,4.9,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,3.2,,,,,,3.8,,,5.8,,,,,,3.6,,,,,,3.7,,,,,,,,,,,,3.7,,,,,[2000]: (41 out of 45 districts),"[2000]: Uganda demographic and health survey 2000-2001. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and ORC Macro, 2001 (and additional analysis). // [2006]: Uganda demographic and health survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and Macro International Inc., 2007 (and additional analysis). // [2009]: The Uganda National Panel Survey (UNPS) 2009/10 // [2011]: Uganda demographic and health survey 2011. Demographic and Health Surveys. Kampala, Uganda: UBOS and Calverton, Maryland: ICF International Inc., 2012 (and additional analysis). // [2012]: Uganda National Panel Survey (UNPS) - Wave III. Kampala, Uganda: UBOS, 2013 (and additional analysis). // [2014]: The Uganda National Panel Survey (UNPS) 2013/14 // [2016]: Uganda Demographic and Health Survey 2016. Kampala, Uganda and Rockville, Maryland, USA: UBOS and ICF. 2018 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,,,Y0T4,under 5 years old,[2000],2000,2000,1,PT,% of children aged 0-59 months,G,Global,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,2000 Multiple indicator cluster survey (full report). MICS. (and additional analysis).,,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,,,Y0T4,under 5 years old,"[2005, 2011]",2005,2011,2,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,,"[2005]: Republic of Macedonia - multiple indicator cluster survey 2005-06. Final report. Skopje: State Statistcial Office of the Republic of Macedonia, 2007 (and additional analysis). // [2011]: Multiple indicator cluster survey 2011 (MICS). Skopje, the former Yugoslav Republic of Macedonia: Ministry of Health, Ministry of Education and Science, Ministry of Labour and Social Policy, 2012 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,,,Y0T4,under 5 years old,"[2003, 2005, 2008, 2014]",2003,2014,4,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,9.2,,,,,,14.1,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,,15.7,,,,,,"[2003]: 2003 Egypt interim demographic and health survey. Demographic and Health Survey. Cairo, Egypt: Ministry of Health and Population [Egypt], National Population Council, El-Zanaty and Asociates, and ORC Macro, 2004 (and additional analysis). // [2005]: Egypt demographic and health survey 2005. Demographic and Health Surveys. Caire, Egypt: Ministry of Health and Population, National Population Council, El-Zanaty and Associates, and ORC Macro, 2006 (and additional analysis). // [2008]: Egypt demographic and health survey 2008. Demographic and Health Surveys. Cairo, Egypt: Ministry of Health, 2009 (and additional analysis). // [2014]: Egypt demographic and health survey 2014. Demographic and Health Surveys. Cairo, Egypt and Rockville, Maryland, USA: Ministry of Health and Population and ICF International, 2015 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,,,Y0T4,under 5 years old,"[2004, 2009, 2010, 2011, 2013, 2015, 2018]",2004,2018,7,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,4.7,,,5.4,,,5.1,,,,,,5.1,,,,,,3.7,,,,,,,,,2.8,,,,,,2.8,,,,,,"[2004]: Tanzania demographic and health survey 2004-05. Demographic and Health Surveys. Dar es Salaam, Tanzania: National Bureau of Statistics and ORC Macro, 2005 (and additional analysis). // [2009]: Tanzania National Panel Survey Report (NPS) âRound 1, 2008 - 2009. Dar es Salaam, Tanzania: NBS, 2009 (and additional analysis) // [2010]: Tanzania demographic and health survey 2010. Demographic and Health Surveys. Dar es Salaam, Tanzania: NBS and ICF Macro, 2011 (and additional analysis). // [2011]: Tanzania National Panel Survey Report (NPS) - Wave 2, 2010 - 2011. Dar es Salaam, Tanzania: NBS, 2012 (and additional analysis) // [2013]: Tanzania National Panel Survey Report (NPS) - Wave 3, 2012 - 2013. Dar es Salaam, Tanzania: NBS, 2014 (and additional analysis). // [2015]: Tanzania demographic and health survey 2015-16. Demographic and Health Surveys. Dar es Salaam, Tanzania: NBS and ICF International, 2016 (and additional analysis) // [2018]: Tanzania National Nutrition Survey using SMART Methodology (TNNS) 2018. Dar es Salaam, Tanzania: MoHCDGEC, MoH, TFNC, NBS, OCGS, and UNICEF.",,CA: Country adjusted data
