series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	educationLevel_code	educationLevel_desc	quantile_code	quantile_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			M	Male	ISCED11_3	Upper secondary	Q3	Quantile 3	2013	0.9593					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2013	0.76692					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			M	Male	ISCED11_1	Primary	Q4	Quantile 4	2013	0.81732					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			M	Male	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2013	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2013	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	2013	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			F	Female	ISCED11_1	Primary	Q2	Quantile 2	2013	0.98348					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_1	Primary	Q2	Quantile 2	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2012	1.04545					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2012	1.03658					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_1	Primary	Q3	Quantile 3	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_1	Primary	Q3	Quantile 3	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2012	0.98951					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2012	0.96624					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2012	1.0325					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2012	1.01012					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q2	Quantile 2	2012	1.02053					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_1	Primary	Q4	Quantile 4	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_2	Lower secondary	Q2	Quantile 2	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_2	Lower secondary	Q3	Quantile 3	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_1	Primary	Q4	Quantile 4	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q4	Quantile 4	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_1	Primary	Q3	Quantile 3	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_2	Lower secondary	Q4	Quantile 4	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q3	Quantile 3	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_2	Lower secondary	Q4	Quantile 4	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_1	Primary	Q4	Quantile 4	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_2	Lower secondary	Q3	Quantile 3	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_3	Upper secondary	Q4	Quantile 4	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q4	Quantile 4	2012	1.04632					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2012	1.00024					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2012	1.00755					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2012	0.96076					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			M	Male	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q3	Quantile 3	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			F	Female	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	2012	0.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
