series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfSpeed_code	typeOfSpeed_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	57	Micronesia	3	9	Oceania	Region								_T	Any speed	2017	3776.0					Department of Transportation, Communications and Infrastructure		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			_T	Any speed	2018	2206519.0					Norwegian Communication Authority	As per Q4 2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	149275.0					Norwegian Communication Authority	As per Q4 2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			IS_GE10M	10 mbps and over	2018	2048244.0					Norwegian Communication Authority	As per Q4 2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	9000.0					Norwegian Communication Authority	As per Q4 2018. Estimate	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			_T	Any speed	2017	1000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			_T	Any speed	2015	1224.0					Palau National Communications Corporation (PNCC)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			_T	Any speed	2018	1811365.0					Pakistan Telecommunication Authority	Figures are as on 31st December, 2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1363474.0					Pakistan Telecommunication Authority	Figures are as on 31st December, 2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	214552.0					Pakistan Telecommunication Authority	Figures are as on 31st December, 2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			IS_GE10M	10 mbps and over	2018	233339.0					Pakistan Telecommunication Authority	Figures are as on 31st December, 2018	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			_T	Any speed	2018	540220.0					Autoridad Nacional de los Servicios PĂşblicos	cifras preliminares	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	872.0					Autoridad Nacional de los Servicios PĂşblicos	Not all operators report breakdown by speed. Estimate.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			IS_GE10M	10 mbps and over	2018	350589.0					Autoridad Nacional de los Servicios PĂşblicos	Not all operators report breakdown by speed. Estimate.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	145534.0					Autoridad Nacional de los Servicios PĂşblicos	Not all operators report breakdown by speed. Estimate.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			_T	Any speed	2017	18000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			_T	Any speed	2017	22808.0					Bermuda Government Dept of Telecommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			IS_2MT10M	Between 2 mbps and 10 mbps	2017	16058.0					Bermuda Government Dept of Telecommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			IS_GE10M	10 mbps and over	2017	6750.0					Bermuda Government Dept of Telecommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			IS_256KT2M	Between 256 kbps and 2 mbps	2017	0.0					Bermuda Government Dept of Telecommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			_T	Any speed	2018	320700.0					ComisiĂłn Nacional de Telecomunicaciones	Estimate	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			IS_GE10M	10 mbps and over	2018	2101.0					ComisiĂłn Nacional de Telecomunicaciones	Estimate	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	201065.0					ComisiĂłn Nacional de Telecomunicaciones	Estimate	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	117534.0					ComisiĂłn Nacional de Telecomunicaciones	Estimate	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			_T	Any speed	2017	2310217.0					Ministerio de Transportes y Comunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2017	1510776.0					Ministerio de Transportes y Comunicaciones	Refers to speeds between 2 Mbit/s and 8 Mbit/s	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2017	397704.0					Ministerio de Transportes y Comunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			IS_GE10M	10 mbps and over	2017	401737.0					Ministerio de Transportes y Comunicaciones	Refers to speeds above 8 Mbit/s	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			_T	Any speed	2018	3919713.0					Department of Information and Communications Technology		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			_T	Any speed	2018	6114926.0					Office of Electronic Communications	Speeds equal to or grater than 144 kbit/s. Data covers 96 per cent of the Internet market in Poland (according to Internet subscriptions).	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			IS_GE10M	10 mbps and over	2018	4854356.0					Office of Electronic Communications	Speeds equal to or greater than 144 kbit/s. Data covers about 96 per cent of the Internet market in Poland (according to Internet subscriptions).	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1165182.0					Office of Electronic Communications	Speeds equal to or greater than 144 kbit/s. Data covers about 96 per cent of the Internet market in Poland (according to Internet subscriptions).	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	95388.0					Office of Electronic Communications	Speeds equal to or greater than 144 kbit/s. Data covers about 96 per cent of the Internet market in Poland (according to Internet subscriptions).	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			_T	Any speed	2018	3784684.0					ANACOM		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	22632.0					ANACOM		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	9083.0					ANACOM		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			IS_GE10M	10 mbps and over	2018	3752968.0					ANACOM		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			_T	Any speed	2018	1204.0					AutoritĂŠ de RĂŠgulation Nationale des TIC		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	22.0					AutoritĂŠ de RĂŠgulation Nationale des TIC		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			IS_GE10M	10 mbps and over	2018	8.0					AutoritĂŠ de RĂŠgulation Nationale des TIC		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	1174.0					AutoritĂŠ de RĂŠgulation Nationale des TIC		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			_T	Any speed	2018	603.0					Autoridade Nacional de ComunicaĂ§Ăľes		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1			_T	Any speed	2018	609027.0					Puerto Rico Institute of Statistics	Source: Puerto Rico Telecommunications Regulatory Board.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1			IS_2MT10M	Between 2 mbps and 10 mbps	2017	594304.0					Puerto Rico Institute of Statistics	2MBPS/to less than 100 MBPS  Source: Puerto Rico Telecommunications Regulatory Board.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1			IS_256KT2M	Between 256 kbps and 2 mbps	2017	53633.0					Puerto Rico Institute of Statistics	128 KBPS to less than 2 MBPS  Source: Puerto Rico Telecommunications Regulatory Board.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1			IS_GE10M	10 mbps and over	2017	12163.0					Puerto Rico Institute of Statistics	Equal to or above 100 MBPS  Source: Puerto Rico Telecommunications Regulatory Board.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			_T	Any speed	2018	267906.0					Ministry of Transport and Commuications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			IS_GE10M	10 mbps and over	2018	255796.0					Ministry of Transport and Commuications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	6016.0					Ministry of Transport and Commuications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	6094.0					Ministry of Transport and Commuications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	638	Réunion	5	14	Eastern Africa	Country	55.53171398	-21.13183266	REU	0	1			_T	Any speed	2009	185000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			_T	Any speed	2018	10802.0					Ministry of Information and Communications	Refers to household or Offices which have direct fixed-broadband and lease line subscription from the 8 ISPs. It does not take into account the actual number of subscribers     Decline in subscription have been observed. 	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	10495.0					Ministry of Information and Communications		_X	Data nature not available	NUMBER	Number	G	Global			
